"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","uvIndex","visibility","ozone","precipType"
"417",2020-01-18 08:00:00,"Partly Cloudy","partly-cloudy-day",0.0039,0.01,10.56,10.56,9.58,0.94,1019.9,0.97,1.25,2,0.4,0,16.093,304.4,"rain"
"418",2020-01-18 09:00:00,"Clear","clear-day",0,0,11.05,11.05,9.66,0.91,1020.6,1.19,1.42,317,0.21,1,16.093,304.7,NA
"419",2020-01-18 10:00:00,"Partly Cloudy","partly-cloudy-day",0,0,12.78,12.78,10.11,0.84,1021.2,1.23,1.56,323,0.39,2,16.093,304.7,NA
"420",2020-01-18 11:00:00,"Partly Cloudy","partly-cloudy-day",0,0,14.41,14.41,10.51,0.77,1021.5,1.2,1.59,331,0.42,3,16.093,304.2,NA
"421",2020-01-18 12:00:00,"Partly Cloudy","partly-cloudy-day",0,0,15.77,15.77,10.6,0.71,1020.8,1.26,1.59,322,0.38,4,16.093,304,NA
"422",2020-01-18 13:00:00,"Partly Cloudy","partly-cloudy-day",0.0192,0.02,16.97,16.97,10.51,0.66,1019.3,1.48,1.76,319,0.41,4,16.093,304.6,"rain"
"423",2020-01-18 14:00:00,"Partly Cloudy","partly-cloudy-day",0.0293,0.05,17.95,17.95,10.36,0.61,1018.1,1.63,1.98,319,0.41,3,16.093,305.2,"rain"
"424",2020-01-18 15:00:00,"Partly Cloudy","partly-cloudy-day",0.0102,0.02,18.5,18.5,10.24,0.59,1017.7,1.53,2.36,314,0.41,2,16.093,305.4,"rain"
"425",2020-01-18 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.58,18.58,10.26,0.58,1017.7,1.41,2.89,310,0.38,1,16.093,305.4,NA
"426",2020-01-18 17:00:00,"Clear","clear-day",0.0069,0.01,17.77,17.77,10.11,0.61,1017.2,1.52,3.45,319,0.26,0,16.093,305.1,"rain"
"427",2020-01-18 18:00:00,"Clear","clear-night",0.0065,0.01,16.35,16.35,10.08,0.66,1017.7,1.55,3.62,336,0.25,0,16.093,308.1,"rain"
"428",2020-01-18 19:00:00,"Clear","clear-night",0,0,14.85,14.85,9.95,0.72,1018.8,1.69,3.75,1,0.21,0,16.093,311.4,NA
"429",2020-01-18 20:00:00,"Clear","clear-night",0.0053,0.01,13.58,13.58,9.4,0.76,1019.2,1.75,4.15,10,0.09,0,16.093,311.3,"rain"
"430",2020-01-18 21:00:00,"Clear","clear-night",0.0042,0.01,12.76,12.76,8.85,0.77,1019.7,1.51,4.42,5,0.07,0,16.093,311.4,"rain"
"431",2020-01-18 22:00:00,"Clear","clear-night",0,0,12.12,12.12,8.29,0.77,1019.9,1.48,4.63,352,0.05,0,16.093,311.5,NA
"432",2020-01-18 23:00:00,"Clear","clear-night",0,0,11.49,11.49,7.9,0.79,1019.9,1.49,4.32,342,0.09,0,16.093,310.2,NA
"433",2020-01-19 00:00:00,"Clear","clear-night",0,0,10.93,10.93,7.74,0.81,1019.8,1.44,3.62,334,0.14,0,16.093,309.3,NA
"434",2020-01-19 01:00:00,"Clear","clear-night",0,0,10.49,10.52,7.59,0.82,1019.6,1.43,2.93,320,0.13,0,16.093,310.5,NA
"435",2020-01-19 02:00:00,"Clear","clear-night",0,0,10.09,9.91,7.26,0.83,1019.2,1.47,2.29,308,0.16,0,16.093,312.1,NA
"436",2020-01-19 03:00:00,"Clear","clear-night",0,0,9.75,9.21,6.89,0.82,1018.9,1.63,2.15,308,0.2,0,16.093,314,NA
"437",2020-01-19 04:00:00,"Clear","clear-night",0,0,9.38,8.52,6.46,0.82,1018.5,1.94,2.49,311,0.22,0,16.093,316.4,NA
"438",2020-01-19 05:00:00,"Clear","clear-night",0,0,9,7.83,6.03,0.82,1018.4,2.25,3.01,312,0.22,0,16.093,318.4,NA
"439",2020-01-19 06:00:00,"Partly Cloudy","partly-cloudy-night",0,0,8.47,7,5.4,0.81,1018.5,2.51,3.56,310,0.34,0,16.093,319.4,NA
"440",2020-01-19 07:00:00,"Partly Cloudy","partly-cloudy-night",0,0,8.09,6.42,4.95,0.81,1019.1,2.7,4.25,307,0.5,0,16.093,319.3,NA
"441",2020-01-19 08:00:00,"Partly Cloudy","partly-cloudy-day",0,0,8.53,6.82,4.99,0.78,1020.1,2.75,4.87,306,0.5,0,16.093,318.2,NA
"442",2020-01-19 09:00:00,"Partly Cloudy","partly-cloudy-day",0,0,9.59,8.84,5.36,0.75,1021,2.76,5.07,300,0.43,1,16.093,316.9,NA
"443",2020-01-19 10:00:00,"Partly Cloudy","partly-cloudy-day",0,0,11.6,11.69,6.2,0.7,1021.6,2.83,4.87,298,0.33,2,16.093,315.2,NA
"444",2020-01-19 11:00:00,"Clear","clear-day",0,0,13.92,13.92,7.13,0.64,1021.8,2.97,4.49,306,0.23,3,16.093,312.9,NA
"445",2020-01-19 12:00:00,"Clear","clear-day",0,0,15.72,15.72,7.41,0.58,1021.3,3.19,4.12,309,0.2,4,16.093,310.9,NA
"446",2020-01-19 13:00:00,"Clear","clear-day",0,0,17.33,17.33,6.97,0.51,1020.3,3.35,3.79,307,0.19,4,16.093,309.4,NA
"447",2020-01-19 14:00:00,"Clear","clear-day",0,0,17.64,17.64,6.65,0.48,1019.2,3.36,3.56,306,0.14,3,16.093,308.2,NA
"448",2020-01-19 15:00:00,"Clear","clear-day",0,0,17.26,17.26,6.96,0.51,1018.5,3.3,3.65,306,0.18,2,16.093,307.2,NA
"449",2020-01-19 16:00:00,"Clear","clear-day",0,0,17.15,17.15,7.76,0.54,1018.2,3.17,4.09,305,0.22,1,16.093,306.5,NA
"450",2020-01-19 17:00:00,"Clear","clear-day",0,0,16.51,16.51,8.36,0.59,1018,2.87,4.61,304,0.16,0,16.093,306,NA
"451",2020-01-19 18:00:00,"Clear","clear-night",0,0,15.13,15.13,8.66,0.65,1018.6,2.49,4.59,297,0.09,0,16.093,305.3,NA
"452",2020-01-19 19:00:00,"Clear","clear-night",0,0,13.68,13.68,8.67,0.72,1019.2,2.3,4.58,294,0.06,0,16.093,304.6,NA
"453",2020-01-19 20:00:00,"Clear","clear-night",0,0,12.67,12.67,8.45,0.76,1019.5,2.36,4.93,293,0.08,0,16.093,304.2,NA
"454",2020-01-19 21:00:00,"Clear","clear-night",0,0,11.91,11.91,8.36,0.79,1019.6,2.47,4.9,291,0.12,0,16.093,304.7,NA
"455",2020-01-19 22:00:00,"Clear","clear-night",0,0,11.4,11.4,8.29,0.81,1019.6,2.51,4.54,296,0.06,0,16.093,306.3,NA
"456",2020-01-19 23:00:00,"Clear","clear-night",0,0,11.01,11.01,8.43,0.84,1019.6,2.55,3.93,297,0.1,0,16.093,305.9,NA
"457",2020-01-20 00:00:00,"Clear","clear-night",0,0,10.66,10.66,8.59,0.87,1019.4,2.59,3.69,296,0.21,0,16.093,304.3,NA
"458",2020-01-20 01:00:00,"Clear","clear-night",0,0,10.34,10.42,8.36,0.88,1019.2,2.62,4.14,295,0.18,0,16.093,303.5,NA
"459",2020-01-20 02:00:00,"Clear","clear-night",0,0,10.05,9.42,7.88,0.86,1018.9,2.63,4.63,294,0.26,0,16.093,303,NA
"460",2020-01-20 03:00:00,"Clear","clear-night",0,0,9.71,8.3,7.52,0.86,1018.4,2.64,4.92,292,0.3,0,16.093,304.3,NA
"461",2020-01-20 04:00:00,"Clear","clear-night",0,0,9.22,7.75,7.28,0.88,1018,2.72,5.02,289,0.18,0,16.093,307.6,NA
"462",2020-01-20 05:00:00,"Clear","clear-night",0,0,8.9,7.32,7.1,0.89,1017.8,2.79,5.11,286,0.18,0,16.093,311.2,NA
"463",2020-01-20 06:00:00,"Clear","clear-night",0,0,9.11,7.7,7.23,0.88,1018.4,2.59,4.57,283,0.22,0,16.093,312.8,NA
"464",2020-01-20 07:00:00,"Clear","clear-night",0,0,9.2,7.9,7.32,0.88,1019,2.46,4.27,285,0.23,0,16.093,313.7,NA
"465",2020-01-20 08:00:00,"Partly Cloudy","partly-cloudy-day",0,0,9.28,7.75,7.07,0.86,1019.6,2.72,4.69,283,0.52,0,16.093,314.8,NA
"466",2020-01-20 09:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,10.21,9.46,7.13,0.81,1020.2,2.92,4.66,278,0.76,1,16.093,314.2,NA
"467",2020-01-20 10:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,12.06,12.15,7.86,0.76,1020.5,2.88,4.28,295,0.71,2,16.093,311.9,NA
"468",2020-01-20 11:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,14.04,14.04,8.62,0.7,1020.4,2.66,3.83,307,0.67,3,16.093,309.3,NA
"469",2020-01-20 12:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,15.59,15.59,8.71,0.64,1020,2.6,3.4,296,0.66,3,16.093,305.9,NA
"470",2020-01-20 13:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,17.16,17.16,8.19,0.56,1019.1,2.54,2.91,293,0.68,3,16.093,303.2,NA
"471",2020-01-20 14:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,17.71,17.71,7.63,0.52,1017.9,2.3,2.46,295,0.73,3,16.093,302.4,NA
"472",2020-01-20 15:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,17.47,17.47,7.57,0.52,1017.1,2.11,2.23,301,0.78,2,16.093,302.1,NA
"473",2020-01-20 16:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,17.43,17.43,8.03,0.54,1016.8,2.01,2.23,298,0.79,1,16.093,302.5,NA
"474",2020-01-20 17:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,16.95,16.95,8.48,0.57,1016.9,1.89,2.27,290,0.8,0,16.093,303,NA
"475",2020-01-20 18:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,16.04,16.04,8.5,0.61,1017.4,1.61,2.16,299,0.77,0,16.093,302.7,NA
"476",2020-01-20 19:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,15.04,15.04,8.4,0.65,1018,1.24,1.92,306,0.81,0,16.093,302,NA
"477",2020-01-20 20:00:00,"Overcast","cloudy",0,0,13.86,13.86,8.43,0.7,1018.6,0.9,1.72,284,0.9,0,16.093,301.5,NA
"478",2020-01-20 21:00:00,"Overcast","cloudy",0,0,12.9,12.9,8.34,0.74,1018.9,0.91,1.57,310,0.92,0,16.093,301.6,NA
"479",2020-01-20 22:00:00,"Overcast","cloudy",0,0,12.5,12.5,8.11,0.75,1019.1,0.97,1.47,50,0.94,0,16.093,302.3,NA
"480",2020-01-20 23:00:00,"Overcast","cloudy",0,0,12.26,12.26,8.04,0.75,1019.2,0.79,1.4,46,0.95,0,16.093,302.9,NA
"481",2020-01-21 00:00:00,"Overcast","cloudy",0,0,11.91,11.91,7.93,0.77,1019,0.77,1.29,42,0.96,0,16.093,300.9,NA
"482",2020-01-21 01:00:00,"Overcast","cloudy",0,0,11.49,11.49,7.77,0.78,1018.6,0.88,1.32,65,0.98,0,16.093,297.5,NA
"483",2020-01-21 02:00:00,"Overcast","cloudy",0,0,11.22,11.22,7.63,0.79,1018.2,0.94,1.46,66,0.99,0,16.093,295.4,NA
"484",2020-01-21 03:00:00,"Overcast","cloudy",0,0,11.06,11.06,7.47,0.79,1017.8,0.89,1.35,55,1,0,16.093,294.9,NA
"485",2020-01-21 04:00:00,"Overcast","cloudy",0,0,11,11,7.32,0.78,1017.4,0.74,1.01,54,1,0,16.093,296,NA
"486",2020-01-21 05:00:00,"Overcast","cloudy",0,0,10.84,10.84,7.15,0.78,1017.2,0.52,0.68,59,1,0,16.093,297.4,NA
"487",2020-01-21 06:00:00,"Overcast","cloudy",0,0,10.69,10.69,7.38,0.8,1017.7,0.64,0.69,54,1,0,16.093,298,NA
"488",2020-01-21 07:00:00,"Overcast","cloudy",0,0,10.72,10.72,7.7,0.82,1018.9,0.91,1.09,111,0.97,0,16.093,297.5,NA
"489",2020-01-21 08:00:00,"Overcast","cloudy",0.0037,0.01,10.92,10.92,7.68,0.8,1019.7,0.98,1.52,153,0.97,0,16.093,296.6,"rain"
"490",2020-01-21 09:00:00,"Overcast","cloudy",0.0054,0.02,11.92,11.92,8.02,0.77,1020.1,1.23,1.84,150,1,1,16.093,296.2,"rain"
"491",2020-01-21 10:00:00,"Mostly Cloudy","partly-cloudy-day",0.0047,0.01,13.77,13.77,8.74,0.72,1020.6,1.49,2.13,140,0.87,2,16.093,296.7,"rain"
"492",2020-01-21 11:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,15.55,15.55,9.34,0.66,1020.6,1.51,2.31,123,0.8,3,16.093,297.1,NA
"493",2020-01-21 12:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,16.92,16.92,9.07,0.6,1020.3,1.77,2.31,117,0.85,3,16.093,297.9,NA
"494",2020-01-21 13:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,18.09,18.09,8.17,0.52,1019.6,2.11,2.22,121,0.79,3,16.093,298.4,NA
"495",2020-01-21 14:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,18.9,18.9,7.47,0.47,1018.6,1.94,2.01,114,0.75,3,16.093,298.3,NA
"496",2020-01-21 15:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,19.19,19.19,7.36,0.46,1018.1,1.92,1.97,108,0.67,2,16.093,298.6,NA
"497",2020-01-21 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,19.04,19.04,8.05,0.49,1017.9,2.09,2.15,104,0.58,1,16.093,299.2,NA
"498",2020-01-21 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.24,18.24,8.82,0.54,1018.1,1.98,2.32,95,0.5,0,16.093,299.8,NA
"499",2020-01-21 18:00:00,"Partly Cloudy","partly-cloudy-night",0,0,16.83,16.83,8.95,0.6,1018.8,1.72,1.96,87,0.36,0,16.093,299.4,NA
"500",2020-01-21 19:00:00,"Partly Cloudy","partly-cloudy-night",0,0,15.5,15.5,8.75,0.64,1019.7,1.5,1.6,70,0.36,0,16.093,298.8,NA
"501",2020-01-21 20:00:00,"Partly Cloudy","partly-cloudy-night",0,0,14.42,14.42,8.78,0.69,1020.6,1.41,1.73,58,0.31,0,16.093,299.1,NA
"502",2020-01-21 21:00:00,"Clear","clear-night",0,0,13.54,13.54,8.68,0.72,1021.1,1.34,1.74,58,0.15,0,16.093,299.8,NA
"503",2020-01-21 22:00:00,"Clear","clear-night",0,0,12.87,12.87,8.31,0.74,1021.2,1.24,1.66,54,0.13,0,16.093,301.1,NA
"504",2020-01-21 23:00:00,"Clear","clear-night",0,0,12.1,12.1,7.91,0.76,1021.3,1.16,1.58,46,0.12,0,16.093,302.2,NA
"505",2020-01-22 00:00:00,"Clear","clear-night",0,0,11.52,11.52,7.52,0.76,1021.1,1.12,1.56,38,0.09,0,16.093,302.8,NA
"506",2020-01-22 01:00:00,"Clear","clear-night",0,0,11.07,11.07,7.15,0.77,1020.8,1.08,1.46,29,0.05,0,16.093,301.8,NA
"507",2020-01-22 02:00:00,"Clear","clear-night",0,0,10.62,10.62,6.8,0.77,1020.5,0.94,1.38,16,0.01,0,16.093,300.9,NA
"508",2020-01-22 03:00:00,"Clear","clear-night",0,0,10.26,10.26,6.45,0.77,1020,0.93,1.42,6,0.02,0,16.093,301,NA
"509",2020-01-22 04:00:00,"Clear","clear-night",0,0,9.81,9.81,6.02,0.77,1020.1,1.07,1.47,357,0.03,0,16.093,300.8,NA
"510",2020-01-22 05:00:00,"Clear","clear-night",0,0,9.36,9.4,5.59,0.77,1020.2,1.18,1.8,343,0.01,0,16.093,300.1,NA
"511",2020-01-22 06:00:00,"Clear","clear-night",0,0,8.91,8.59,5.33,0.78,1020.5,1.44,2.2,316,0,0,16.093,299.7,NA
"512",2020-01-22 07:00:00,"Clear","clear-night",0,0,8.56,7.84,5.27,0.8,1021.3,1.64,2.41,306,0,0,16.093,300.2,NA
"513",2020-01-22 08:00:00,"Clear","clear-day",0,0,8.57,7.85,5.39,0.8,1022.1,1.62,2.66,308,0.05,0,16.093,300.8,NA
"514",2020-01-22 09:00:00,"Clear","clear-day",0,0,9.83,9.51,6.14,0.78,1022.9,1.76,2.94,304,0.07,1,16.093,301,NA
"515",2020-01-22 10:00:00,"Clear","clear-day",0,0,12.5,12.54,7.7,0.73,1023.3,2.11,3.26,301,0.05,2,16.093,301,NA
"516",2020-01-22 11:00:00,"Clear","clear-day",0,0,15.1,15.1,9.14,0.68,1023.4,2.58,3.55,301,0.13,4,16.093,300.6,NA
"517",2020-01-22 12:00:00,"Clear","clear-day",0,0,16.76,16.76,9.73,0.63,1022.7,3.08,3.99,303,0.26,4,16.093,301.1,NA
"518",2020-01-22 13:00:00,"Clear","clear-day",0,0,18.32,18.32,9.43,0.56,1021.5,3.46,4.09,308,0.26,4,16.093,301.4,NA
"519",2020-01-22 14:00:00,"Clear","clear-day",0,0,19.46,19.46,8.86,0.5,1020,3.66,3.86,312,0.23,3,16.093,300.4,NA
"520",2020-01-22 15:00:00,"Clear","clear-day",0,0,19.65,19.65,8.74,0.49,1019.2,3.71,4.12,312,0.23,2,16.093,299.5,NA
"521",2020-01-22 16:00:00,"Clear","clear-day",0,0,19.36,19.36,9.25,0.52,1018.9,3.68,4.81,312,0.21,1,16.093,298.5,NA
"522",2020-01-22 17:00:00,"Clear","clear-day",0,0,18.2,18.2,9.68,0.58,1018.8,3.5,5.68,309,0.25,0,16.093,297.6,NA
"523",2020-01-22 18:00:00,"Clear","clear-night",0,0,16.6,16.6,9.87,0.64,1019.3,3.2,6.44,306,0.21,0,16.093,296.5,NA
"524",2020-01-22 19:00:00,"Clear","clear-night",0,0,15.23,15.23,9.72,0.7,1020.1,3.08,7.25,302,0.07,0,16.093,295.5,NA
"525",2020-01-22 20:00:00,"Clear","clear-night",0,0,14.08,14.08,9.13,0.72,1020.4,3.19,8.09,301,0,0,16.093,295.4,NA
"526",2020-01-22 21:00:00,"Clear","clear-night",0,0,13.23,13.23,8.61,0.74,1020.6,3.33,8.57,302,0,0,16.093,295.9,NA
"527",2020-01-22 22:00:00,"Clear","clear-night",0,0,12.64,12.64,8.18,0.74,1020.5,3.51,8.73,303,0,0,16.093,297.2,NA
"528",2020-01-22 23:00:00,"Clear","clear-night",0,0,12.15,12.15,7.72,0.74,1020.4,3.67,8.73,303,0,0,16.093,297.5,NA
"529",2020-01-23 00:00:00,"Clear","clear-night",0,0,11.67,11.67,7.25,0.74,1020.2,3.78,8.81,303,0.02,0,16.093,297.4,NA
"530",2020-01-23 01:00:00,"Clear","clear-night",0,0,11.28,11.28,6.89,0.74,1019.7,3.91,8.98,302,0.04,0,16.093,298.3,NA
"531",2020-01-23 02:00:00,"Clear","clear-night",0,0,10.97,10.97,6.57,0.74,1019.2,4.01,9.24,302,0.05,0,16.093,299,NA
"532",2020-01-23 03:00:00,"Clear","clear-night",0,0,10.57,10.71,6.16,0.74,1018.7,4.14,9.69,303,0.05,0,16.093,299.2,NA
"533",2020-01-23 04:00:00,"Clear","clear-night",0,0,10.06,8.97,5.64,0.74,1018.4,4.29,10.35,304,0.04,0,16.093,298.7,NA
"534",2020-01-23 05:00:00,"Clear","clear-night",0,0,9.45,7.02,5.07,0.74,1018.4,4.4,11.03,303,0.02,0,16.093,297.8,NA
"535",2020-01-23 06:00:00,"Clear","clear-night",0,0,8.98,6.54,4.91,0.76,1018.8,4.45,11.33,305,0,0,16.093,297,NA
"536",2020-01-23 07:00:00,"Clear","clear-night",0.0047,0.01,8.55,6.03,4.72,0.77,1019.5,4.42,11.41,304,0,0,16.093,295.7,"rain"
"537",2020-01-23 08:00:00,"Clear","clear-day",0.0048,0.01,9.08,6.53,4.33,0.72,1020,4.47,11.47,300,0,0,16.093,294.1,"rain"
"538",2020-01-23 09:00:00,"Clear","clear-day",0,0,10.78,9.66,4.55,0.65,1020.5,4.84,11.27,299,0,1,16.093,293.7,NA
"539",2020-01-23 10:00:00,"Clear","clear-day",0,0,12.96,13.1,5.29,0.6,1020.7,5.4,10.81,301,0,2,16.093,294.4,NA
"540",2020-01-23 11:00:00,"Clear","clear-day",0,0,15.25,15.25,5.95,0.54,1020.4,5.88,10.29,304,0,4,16.093,295.2,NA
"541",2020-01-23 12:00:00,"Clear","clear-day",0,0,17.01,17.01,6.11,0.49,1019.8,6.15,9.86,305,0,5,16.093,295.6,NA
"542",2020-01-23 13:00:00,"Clear","clear-day",0,0,18.38,18.38,5.95,0.44,1018.9,6.26,9.56,305,0.02,5,16.093,295,NA
"543",2020-01-23 14:00:00,"Clear","clear-day",0,0,18.42,18.42,5.92,0.44,1017.9,6.33,9.4,304,0.03,4,16.093,293.8,NA
"544",2020-01-23 15:00:00,"Clear","clear-day",0,0,17.76,17.76,6.08,0.46,1017.2,6.18,9.3,303,0.04,2,16.093,293.2,NA
"545",2020-01-23 16:00:00,"Clear","clear-day",0,0,17.4,17.4,6.44,0.49,1017,5.77,9.26,302,0.05,1,16.093,293.2,NA
"546",2020-01-23 17:00:00,"Clear","clear-day",0,0,16.54,16.54,6.75,0.52,1017,5.17,9.46,300,0.06,0,16.093,293.6,NA
"547",2020-01-23 18:00:00,"Clear","clear-night",0,0,15.5,15.5,6.03,0.53,1017.5,4.26,8.95,296,0.12,0,16.093,292.9,NA
"548",2020-01-23 19:00:00,"Clear","clear-night",0,0,14.51,14.51,4.98,0.53,1018.2,3.83,8.79,292,0.21,0,16.093,292.6,NA
"549",2020-01-23 20:00:00,"Clear","clear-night",0,0,13.4,13.4,4.36,0.54,1018.5,4.05,9.67,292,0.29,0,16.093,293.7,NA
"550",2020-01-23 21:00:00,"Clear","clear-night",0,0,12.53,12.53,3.83,0.55,1018.7,4.17,10.14,293,0.3,0,16.093,294.7,NA
"551",2020-01-23 22:00:00,"Clear","clear-night",0,0,11.86,11.86,3.47,0.56,1018.9,4.19,10.29,295,0.24,0,16.093,295.9,NA
"552",2020-01-23 23:00:00,"Clear","clear-night",0,0,11.26,11.26,2.97,0.57,1019,4.23,10.78,297,0.17,0,16.093,295.6,NA
"553",2020-01-24 00:00:00,"Clear","clear-night",0,0,10.72,10.72,2.53,0.57,1018.6,4.32,11.42,297,0.15,0,16.093,294,NA
"554",2020-01-24 01:00:00,"Clear","clear-night",0,0,10.3,10.45,2.52,0.59,1018.2,4.42,11.79,295,0.16,0,16.093,292.1,NA
"555",2020-01-24 02:00:00,"Clear","clear-night",0,0,9.97,8.81,2.61,0.6,1017.7,4.57,12.09,295,0.19,0,16.093,290.1,NA
"556",2020-01-24 03:00:00,"Clear","clear-night",0,0,9.58,7.05,2.6,0.62,1017.1,4.67,12.12,297,0.21,0,16.093,289,NA
"557",2020-01-24 04:00:00,"Clear","clear-night",0,0,9.09,6.56,2.44,0.63,1016.7,4.74,11.87,298,0.25,0,16.093,288.9,NA
"558",2020-01-24 05:00:00,"Clear","clear-night",0,0,8.54,5.86,2.23,0.65,1016.5,4.74,11.57,298,0.27,0,16.093,289,NA
"559",2020-01-24 06:00:00,"Clear","clear-night",0,0,8.1,5.27,3.05,0.71,1016.7,4.87,11.27,295,0.3,0,16.093,288.7,NA
"560",2020-01-24 07:00:00,"Partly Cloudy","partly-cloudy-night",0,0,7.58,4.61,3.61,0.76,1017,4.9,11.11,293,0.34,0,16.093,287.9,NA
"561",2020-01-24 08:00:00,"Partly Cloudy","partly-cloudy-day",0,0,8.3,5.41,3.26,0.71,1017.1,4.8,11.08,293,0.36,0,16.093,287.2,NA
"562",2020-01-24 09:00:00,"Partly Cloudy","partly-cloudy-day",0,0,10.23,9,3.58,0.63,1017.6,5.02,10.8,293,0.38,1,16.093,286.9,NA
"563",2020-01-24 10:00:00,"Partly Cloudy","partly-cloudy-day",0,0,12.28,12.44,4.23,0.58,1018,5.36,10.3,293,0.38,2,16.093,287,NA
"564",2020-01-24 11:00:00,"Partly Cloudy","partly-cloudy-day",0.0044,0.01,14.58,14.58,4.92,0.52,1017.8,5.62,9.78,294,0.37,3,16.093,287.1,"rain"
"565",2020-01-24 12:00:00,"Partly Cloudy","partly-cloudy-day",0.0044,0.01,16.67,16.67,5.38,0.47,1017.1,5.62,8.98,292,0.36,4,16.093,286.5,"rain"
"566",2020-01-24 13:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.39,18.39,5.37,0.42,1016.1,5.55,8.32,291,0.34,4,16.093,284.7,NA
"567",2020-01-24 14:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.84,18.84,5.36,0.41,1014.9,5.59,8.14,290,0.32,4,16.093,283.2,NA
"568",2020-01-24 15:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.51,18.51,5.5,0.42,1014.2,5.44,8.04,289,0.32,2,16.093,283.4,NA
"569",2020-01-24 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,18.24,18.24,5.75,0.44,1013.8,5.02,8.08,288,0.35,1,16.093,285.4,NA
"570",2020-01-24 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,17.43,17.43,6.05,0.47,1013.8,4.38,8.08,286,0.37,0,16.093,287.7,NA
"571",2020-01-24 18:00:00,"Partly Cloudy","partly-cloudy-night",0,0,16.37,16.37,5.65,0.49,1014.4,3.57,6.98,285,0.38,0,16.093,288.7,NA
"572",2020-01-24 19:00:00,"Partly Cloudy","partly-cloudy-night",0,0,15.17,15.17,4.85,0.5,1015.6,3.04,5.33,281,0.35,0,16.093,288.5,NA
"573",2020-01-24 20:00:00,"Partly Cloudy","partly-cloudy-night",0,0,13.79,13.79,4.28,0.53,1016.4,2.8,4.35,283,0.32,0,16.093,288.2,NA
"574",2020-01-24 21:00:00,"Clear","clear-night",0,0,12.75,12.75,3.91,0.55,1017,2.59,3.9,287,0.29,0,16.093,288,NA
"575",2020-01-24 22:00:00,"Clear","clear-night",0,0,11.96,11.96,3.61,0.57,1017.2,2.46,3.87,293,0.27,0,16.093,288.1,NA
"576",2020-01-24 23:00:00,"Clear","clear-night",0,0,11.24,11.24,3.31,0.58,1017.3,2.3,3.83,298,0.25,0,16.093,286.9,NA
"577",2020-01-25 00:00:00,"Clear","clear-night",0,0,10.54,10.6,3.09,0.6,1017.2,2.16,3.49,298,0.2,0,16.093,285.6,NA
"578",2020-01-25 01:00:00,"Clear","clear-night",0,0,9.96,9.52,3.06,0.62,1017.1,2.07,2.85,299,0.12,0,16.093,286,NA
"579",2020-01-25 02:00:00,"Clear","clear-night",0,0,9.43,8.52,3.17,0.65,1017,1.95,2.29,298,0.03,0,16.093,286.3,NA
"580",2020-01-25 03:00:00,"Clear","clear-night",0,0,8.88,8.03,3.27,0.68,1016.8,1.84,2.01,295,0,0,16.093,285.9,NA
"581",2020-01-25 04:00:00,"Clear","clear-night",0,0,8.24,7.35,3.25,0.71,1016.6,1.77,1.97,293,0,0,16.093,284.8,NA
"582",2020-01-25 05:00:00,"Clear","clear-night",0,0,7.57,6.7,3.13,0.73,1016.5,1.66,1.98,293,0,0,16.093,283.8,NA
"583",2020-01-25 06:00:00,"Clear","clear-night",0,0,7.08,6.11,3.28,0.77,1017.1,1.69,2.12,292,0,0,16.093,283.4,NA
"584",2020-01-25 07:00:00,"Clear","clear-night",0,0,6.58,5.44,3.39,0.8,1017.7,1.77,2.16,282,0.01,0,16.093,283.9,NA
"585",2020-01-25 08:00:00,"Clear","clear-day",0,0,7.35,6.31,3.49,0.77,1018.2,1.74,2.1,273,0.01,0,16.093,284.6,NA
"586",2020-01-25 09:00:00,"Clear","clear-day",0,0,9.48,9.08,4.02,0.69,1018.8,1.85,2.34,249,0,1,16.093,284.9,NA
"587",2020-01-25 10:00:00,"Clear","clear-day",0,0,12.17,12.22,4.87,0.61,1019.3,2.23,2.92,290,0.01,2,16.093,284.9,NA
