"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","cloudCover","uvIndex","visibility","windBearing","windGust","ozone","precipType"
"3824",2018-06-09 07:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",1.1276,0.11,31.49,43.2,27.97,0.82,996.7,3.95,0.72,1,16.093,111,5.62,283.9,"rain"
"3825",2018-06-09 08:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.4983,0.06,32.36,44.64,27.95,0.78,997,4.32,0.55,2,16.093,108,4.97,283.9,"rain"
"3826",2018-06-09 09:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.084,0.03,33.37,46.06,27.86,0.73,997,4.55,0.34,5,16.093,109,4.66,283.9,"rain"
"3827",2018-06-09 10:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.5136,0.04,34.53,48.03,27.98,0.69,996.7,4.52,0.33,7,16.093,114,4.54,284.2,"rain"
"3828",2018-06-09 11:00:00,"Humid and Partly Cloudy","partly-cloudy-day",1.1316,0.05,35.48,49.58,28.07,0.66,996.4,3.98,0.4,8,16.093,116,3.98,284.4,"rain"
"3829",2018-06-09 12:00:00,"Humid","clear-day",1.1024,0.05,36.25,50.52,28.01,0.63,996,3.56,0.27,10,16.093,114,3.56,284.6,"rain"
"3830",2018-06-09 13:00:00,"Humid","clear-day",0.5289,0.04,36.83,50.52,27.63,0.59,995.1,3.47,0.3,10,16.093,115,3.47,284.8,"rain"
"3831",2018-06-09 14:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.1505,0.03,37.07,49.51,26.96,0.56,994.3,3.42,0.33,8,16.093,111,3.44,285,"rain"
"3832",2018-06-09 15:00:00,"Humid","clear-day",0.0137,0.01,37.36,48.4,26.16,0.53,993.7,3.64,0.07,7,16.093,105,3.67,285.4,"rain"
"3833",2018-06-09 16:00:00,"Humid","clear-day",0,0,37.9,47.69,25.33,0.49,993.1,3.95,0.16,4,16.093,94,3.98,286.1,NA
"3834",2018-06-09 17:00:00,"Humid","clear-day",0,0,37.3,48.55,26.24,0.54,992.7,3.45,0.25,2,16.093,83,3.48,286.9,NA
"3835",2018-06-09 18:00:00,"Humid","clear-day",0,0,36.22,48.91,27.26,0.6,993,2.86,0.28,0,16.093,79,2.87,287.5,NA
"3836",2018-06-09 19:00:00,"Humid","clear-day",0,0,35.74,47.09,26.65,0.6,993.4,2.71,0.27,0,16.093,80,2.71,288.1,NA
"3837",2018-06-09 20:00:00,"Humid","clear-night",0,0,35.06,45.03,26.01,0.6,993.8,2.48,0.04,0,16.093,80,2.48,288.5,NA
"3838",2018-06-09 21:00:00,"Humid","clear-night",0,0,34.39,43.37,25.57,0.6,994.1,2.47,0.14,0,16.093,80,2.55,288.8,NA
"3839",2018-06-09 22:00:00,"Humid and Partly Cloudy","partly-cloudy-night",0,0,33.81,42.18,25.31,0.61,994.6,2.52,0.48,0,16.093,88,3.43,289.1,NA
"3840",2018-06-09 23:00:00,"Humid and Partly Cloudy","partly-cloudy-night",0,0,32.81,41.51,25.79,0.67,995.1,2.34,0.34,0,16.093,57,4.41,288.9,NA
"3841",2018-06-10 00:00:00,"Humid","clear-night",0.0059,0.01,31.75,40.65,26.24,0.73,995.4,1.99,0.04,0,16.093,20,4.31,288.5,"rain"
"3842",2018-06-10 01:00:00,"Humid","clear-night",0.0322,0.02,31.16,39.34,25.98,0.74,995,1.71,0.09,0,16.093,34,3.32,288.1,"rain"
"3843",2018-06-10 02:00:00,"Humid","clear-night",0.0855,0.03,30.57,38.22,25.86,0.76,994.6,1.5,0.13,0,16.093,49,2.23,287.8,"rain"
"3844",2018-06-10 03:00:00,"Humid","clear-night",0.117,0.03,29.86,37,25.85,0.79,994.4,1.41,0.14,0,16.093,68,1.86,287.9,"rain"
"3845",2018-06-10 04:00:00,"Humid","clear-night",0.1099,0.03,29.08,35.67,25.92,0.83,994.2,1.36,0.17,0,16.093,81,2.24,288.4,"rain"
"3846",2018-06-10 05:00:00,"Humid","clear-night",0.097,0.03,29.12,35.64,25.85,0.83,995,1.28,0.2,0,16.093,168,2.12,288.5,"rain"
"3847",2018-06-10 06:00:00,"Humid","clear-day",0.0722,0.02,29.83,37.47,26.23,0.81,996.1,1.48,0.23,0,16.093,223,1.78,288.3,"rain"
"3848",2018-06-10 07:00:00,"Humid","clear-day",0.0327,0.02,30.92,40.92,27.24,0.81,996.8,1.56,0.26,1,16.093,256,1.84,288.5,"rain"
"3849",2018-06-10 08:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.0089,0.02,32.4,44.25,27.72,0.76,997.3,1.33,0.33,3,16.093,298,1.91,288.6,"rain"
"3850",2018-06-10 09:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.0226,0.02,33.85,45.92,27.44,0.69,997.1,1.34,0.52,4,16.093,279,2.13,288.7,"rain"
"3851",2018-06-10 10:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.2246,0.03,34.87,46.32,26.88,0.63,996.8,1.92,0.72,5,16.093,284,2.49,288.8,"rain"
"3852",2018-06-10 11:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.2372,0.03,35.54,46.21,26.32,0.59,996.9,2.16,0.75,6,16.093,301,2.59,288.8,"rain"
"3853",2018-06-10 12:00:00,"Humid and Mostly Cloudy","partly-cloudy-day",0.0304,0.01,36.6,46.37,25.57,0.53,996.5,1.8,0.6,8,16.093,319,2.75,289,"rain"
"3854",2018-06-10 13:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0,0,37.79,45.87,24.21,0.46,995.7,1.82,0.39,9,16.093,316,3.34,289.7,NA
"3855",2018-06-10 14:00:00,"Humid","clear-day",0,0,38.77,44.74,22.34,0.39,994.8,2.31,0.19,9,16.093,309,3.93,290.3,NA
"3856",2018-06-10 15:00:00,"Clear","clear-day",0,0,39.62,43.9,20.53,0.33,993.7,2.94,0.06,7,16.093,309,4.45,290.6,NA
"3857",2018-06-10 16:00:00,"Clear","clear-day",0.0605,0.01,40.17,43.25,19.04,0.29,992.7,3.76,0.16,4,16.093,310,5.03,290.6,"rain"
"3858",2018-06-10 17:00:00,"Clear","clear-day",0.0592,0.01,39.1,42.8,19.99,0.33,992.8,3.77,0.13,2,16.093,310,4.44,291,"rain"
"3859",2018-06-10 18:00:00,"Clear","clear-day",0,0,37.57,42.21,21.46,0.39,993.5,3.14,0.02,1,16.093,315,3.56,291.8,NA
"3860",2018-06-10 19:00:00,"Clear","clear-day",0,0,36.77,41.02,21.27,0.41,993.9,2.78,0.08,0,16.093,328,3.6,292,NA
"3861",2018-06-10 20:00:00,"Clear","clear-night",0,0,35.9,39.8,21.13,0.42,994.5,2.27,0.14,0,16.093,334,3.56,292.2,NA
"3862",2018-06-10 21:00:00,"Clear","clear-night",0,0,35.2,38.76,20.96,0.44,994.6,2.03,0.18,0,16.093,327,3.42,292.3,NA
"3863",2018-06-10 22:00:00,"Clear","clear-night",0,0,34.57,37.81,20.78,0.45,994.8,1.88,0.2,0,16.093,318,3.27,292.6,NA
"3864",2018-06-10 23:00:00,"Clear","clear-night",0,0,33.48,37.8,22.11,0.52,995.1,1.58,0.21,0,16.093,319,2.24,291.5,NA
"3865",2018-06-11 00:00:00,"Humid","clear-night",0,0,32.37,37.94,23.62,0.6,995.2,1.31,0.19,0,16.093,132,1.31,290,NA
"3866",2018-06-11 01:00:00,"Humid","clear-night",0,0,31.79,37.39,23.8,0.63,994.8,1.21,0.14,0,16.093,136,1.25,289.7,NA
"3867",2018-06-11 02:00:00,"Humid","clear-night",0,0,31.21,36.96,24.11,0.66,994.7,1.17,0.13,0,16.093,134,1.46,289.2,NA
"3868",2018-06-11 03:00:00,"Humid","clear-night",0,0,30.53,36.35,24.43,0.7,994.5,1.17,0.11,0,16.093,165,1.96,288.7,NA
"3869",2018-06-11 04:00:00,"Humid","clear-night",0,0,29.83,35.44,24.57,0.73,993.9,1.19,0.06,0,16.093,257,2.6,287.9,NA
"3870",2018-06-11 05:00:00,"Humid","clear-night",0,0,30.11,36.41,25.01,0.74,993.9,1.49,0.05,0,16.093,310,3.25,288.6,NA
"3871",2018-06-11 06:00:00,"Humid","clear-day",0,0,31.11,39,25.8,0.73,994.6,1.86,0.07,0,16.093,301,3.77,289.8,NA
"3872",2018-06-11 07:00:00,"Humid","clear-day",0,0,32.47,42.02,26.42,0.71,995,2.02,0.12,1,16.093,317,4.22,289.8,NA
"3873",2018-06-11 08:00:00,"Humid","clear-day",0.0134,0.01,34.4,44.86,26.45,0.63,995.1,2.25,0.16,3,16.093,316,4.67,289.8,"rain"
"3874",2018-06-11 09:00:00,"Humid","clear-day",0.0135,0.01,36.1,46.02,25.76,0.55,994.9,2.9,0.2,5,16.093,287,5.3,290,"rain"
"3875",2018-06-11 10:00:00,"Humid","clear-day",0,0,37.55,46.18,24.63,0.48,994.4,4.12,0.22,7,16.093,291,6.18,289.9,NA
"3876",2018-06-11 11:00:00,"Humid","clear-day",0,0,38.13,46.77,24.52,0.46,994.6,4.4,0.22,9,16.093,295,6.4,291.7,NA
"3877",2018-06-11 12:00:00,"Humid","clear-day",0,0,38.72,47.28,24.34,0.44,994.6,4.28,0.21,10,16.093,298,6.39,293.5,NA
"3878",2018-06-11 13:00:00,"Humid","clear-day",0,0,39.91,46.28,22.38,0.37,993.7,4.89,0.24,10,16.093,300,6.82,293.3,NA
"3879",2018-06-11 14:00:00,"Clear","clear-day",0,0,40.75,44.66,19.81,0.3,992.6,5.17,0.21,9,16.093,303,7.19,293.1,NA
"3880",2018-06-11 15:00:00,"Clear","clear-day",0,0,41.49,43.55,17.34,0.25,991.6,5.27,0.1,7,16.093,304,7.55,293.1,NA
"3881",2018-06-11 16:00:00,"Clear","clear-day",0,0,41.95,42.58,14.94,0.21,990.7,5.61,0.07,4,16.093,303,8.03,293.2,NA
"3882",2018-06-11 17:00:00,"Clear","clear-day",0,0,41.58,42.46,15.42,0.22,990.2,5.24,0.09,2,16.093,302,7.14,292.6,NA
"3883",2018-06-11 18:00:00,"Clear","clear-day",0,0,40.7,41.96,16.34,0.24,990.3,4.48,0.12,0,16.093,298,6.17,292,NA
"3884",2018-06-11 19:00:00,"Clear","clear-day",0,0,39.69,39.98,14.88,0.23,990.5,3.98,0.16,0,16.093,293,6.64,292.1,NA
"3885",2018-06-11 20:00:00,"Clear","clear-night",0,0,38.61,38.56,13.67,0.23,990.8,3.49,0.21,0,16.093,290,6.92,292.2,NA
"3886",2018-06-11 21:00:00,"Clear","clear-night",0,0,37.68,37.68,12.89,0.23,991,3.23,0.24,0,16.093,305,6.5,292.5,NA
"3887",2018-06-11 22:00:00,"Clear","clear-night",0,0,36.93,36.93,12.65,0.23,991.2,2.89,0.25,0,16.093,290,5.29,293,NA
"3888",2018-06-11 23:00:00,"Clear","clear-night",0,0,36.11,36.11,12.52,0.24,991.5,2.65,0.25,0,16.093,270,5.03,292.2,NA
"3889",2018-06-12 00:00:00,"Clear","clear-night",0,0,35.29,35.29,12.32,0.25,991.5,2.57,0.24,0,16.093,299,5.13,291.2,NA
"3890",2018-06-12 01:00:00,"Clear","clear-night",0,0,34.57,34.57,12.43,0.26,991.1,2.5,0.21,0,16.093,272,4.4,291.5,NA
"3891",2018-06-12 02:00:00,"Clear","clear-night",0,0,33.92,33.92,12.86,0.28,990.6,2.41,0.18,0,16.093,250,3.89,291.7,NA
"3892",2018-06-12 03:00:00,"Clear","clear-night",0,0,33.06,33.06,13.47,0.31,990.4,2.27,0.15,0,16.093,283,3.82,292.1,NA
"3893",2018-06-12 04:00:00,"Clear","clear-night",0,0,31.73,31.68,13.98,0.34,990.7,2.02,0.14,0,16.093,278,4.12,292.5,NA
"3894",2018-06-12 05:00:00,"Clear","clear-night",0,0,32.05,32.42,16.04,0.38,991,1.99,0.12,0,16.093,268,5.26,293.4,NA
"3895",2018-06-12 06:00:00,"Clear","clear-day",0,0,33.48,34.74,18.47,0.41,991.2,2.19,0.11,0,16.093,268,6.06,294.2,NA
"3896",2018-06-12 07:00:00,"Clear","clear-day",0,0,35.04,37.38,19.51,0.4,991.6,2.46,0.13,1,16.093,243,5.69,294.1,NA
"3897",2018-06-12 08:00:00,"Clear","clear-day",0,0,37.26,40.35,19.88,0.36,992.1,3.02,0.14,3,16.093,246,5.39,293.8,NA
"3898",2018-06-12 09:00:00,"Clear","clear-day",0,0,38.88,41.68,19.05,0.32,992.2,3.72,0.14,5,16.093,240,5.68,293.5,NA
"3899",2018-06-12 10:00:00,"Clear","clear-day",0,0,40.19,42.23,17.67,0.27,992,4.11,0.18,7,16.093,276,6.57,293.1,NA
"3900",2018-06-12 11:00:00,"Clear","clear-day",0,0,41.33,42.52,16.09,0.23,991.9,4.31,0.2,9,16.093,298,7.3,292.6,NA
"3901",2018-06-12 12:00:00,"Clear","clear-day",0,0,42.26,42.56,14.14,0.19,991.5,5.08,0.17,11,16.093,255,7.7,292,NA
"3902",2018-06-12 13:00:00,"Clear","clear-day",0,0,43.28,43.24,11.38,0.15,990.5,5.8,0.2,10,16.093,283,8.03,291.3,NA
"3903",2018-06-12 14:00:00,"Clear","clear-day",0,0,44.1,44.1,8.33,0.12,989.8,6.14,0.22,9,16.093,308,8.22,290.7,NA
"3904",2018-06-12 15:00:00,"Clear","clear-day",0,0,44.59,44.59,6.1,0.1,989.2,6.44,0.19,7,16.093,284,8.21,290.2,NA
"3905",2018-06-12 16:00:00,"Clear","clear-day",0.2822,0.02,44.25,44.05,4.84,0.09,988.5,6.14,0.3,4,16.093,273,8.13,289.5,"rain"
"3906",2018-06-12 17:00:00,"Partly Cloudy","partly-cloudy-day",0.2825,0.02,42.34,44,12.52,0.19,988.5,5.06,0.36,2,16.093,271,6.61,290.1,"rain"
"3907",2018-06-12 18:00:00,"Clear","clear-day",0,0,40.79,44.05,19.62,0.29,988.8,4.24,0.23,1,16.093,275,5.34,291.1,NA
"3908",2018-06-12 19:00:00,"Clear","clear-day",0.0041,0.01,40.11,42.01,17.43,0.27,989,3.87,0.2,0,16.093,280,5.95,291.4,"rain"
"3909",2018-06-12 20:00:00,"Clear","clear-night",0,0,39.26,39.7,15.33,0.25,989.4,3.48,0.14,0,16.093,277,6.46,291.7,NA
"3910",2018-06-12 21:00:00,"Clear","clear-night",0,0,38.46,38.41,14.37,0.24,989.9,3.1,0.11,0,16.093,271,6.17,291.9,NA
"3911",2018-06-12 22:00:00,"Clear","clear-night",0,0,37.67,37.67,14.54,0.25,990.2,2.51,0.12,0,16.093,262,4.98,292.1,NA
"3912",2018-06-12 23:00:00,"Clear","clear-night",0,0,36.84,36.84,14.7,0.27,990.1,2.24,0.09,0,16.093,246,5.03,291.4,NA
"3913",2018-06-13 00:00:00,"Clear","clear-night",0,0,36,36,14.83,0.28,989.9,2.28,0.1,0,16.093,268,5.83,290.8,NA
"3914",2018-06-13 01:00:00,"Clear","clear-night",0,0,35.32,35.33,15.36,0.3,989.7,2.29,0.1,0,16.093,243,5.97,291.8,NA
"3915",2018-06-13 02:00:00,"Clear","clear-night",0,0,34.51,34.68,16.13,0.33,989.7,2.49,0.1,0,16.093,226,6.42,292.8,NA
"3916",2018-06-13 03:00:00,"Clear","clear-night",0,0,33.64,33.82,16.33,0.36,989.9,2.92,0.09,0,16.093,248,7.29,293.3,NA
"3917",2018-06-13 04:00:00,"Clear","clear-night",0,0,32.89,32.81,15.41,0.35,990,3.72,0.08,0,16.093,254,8.93,293.4,NA
"3918",2018-06-13 05:00:00,"Clear","clear-night",0,0,33.11,33.86,16.93,0.38,990.2,3.43,0.06,0,16.093,256,7.25,292.8,NA
"3919",2018-06-13 06:00:00,"Clear","clear-day",0,0,34.17,35.98,19.13,0.41,990.6,3.11,0.04,0,16.093,253,5.2,292.1,NA
"3920",2018-06-13 07:00:00,"Clear","clear-day",0,0,35.66,37.87,19.19,0.38,991,4.28,0.03,1,16.093,270,6.67,291.9,NA
"3921",2018-06-13 08:00:00,"Clear","clear-day",0,0,37.64,40.05,18.92,0.34,991.4,5.58,0.01,3,16.093,279,7.98,291.7,NA
"3922",2018-06-13 09:00:00,"Clear","clear-day",0,0,39.18,41.36,18.16,0.29,991.6,6.49,0,5,16.093,238,8.54,291.4,NA
"3923",2018-06-13 10:00:00,"Clear","clear-day",0,0,40.58,42.51,17.4,0.26,991.7,6.86,0.02,8,16.093,275,8.4,290.9,NA
"3924",2018-06-13 11:00:00,"Clear","clear-day",0,0,41.63,43.35,16.83,0.24,991.8,7.02,0.03,10,16.093,310,8.02,290.1,NA
"3925",2018-06-13 12:00:00,"Clear","clear-day",0,0,42.38,43.09,15.21,0.21,991.6,7.06,0.01,12,16.093,276,8.19,289.4,NA
"3926",2018-06-13 13:00:00,"Clear","clear-day",0,0,43.26,43.17,11.61,0.16,990.9,6.96,0.01,12,16.093,274,9.14,289.2,NA
"3927",2018-06-13 14:00:00,"Clear","clear-day",0,0,43.79,43.79,7.87,0.12,990.3,6.89,0.01,10,16.093,278,10.06,289.1,NA
"3928",2018-06-13 15:00:00,"Clear","clear-day",0,0,44.01,44.01,5.58,0.1,989.6,6.9,0.01,7,16.093,276,10.41,289,NA
"3929",2018-06-13 16:00:00,"Clear","clear-day",0,0,44.12,44.12,3.95,0.09,989,7,0.01,4,16.093,270,10.37,289.1,NA
"3930",2018-06-13 17:00:00,"Clear","clear-day",0,0,43.11,43.11,8.16,0.13,988.7,6.95,0,2,16.093,275,8.43,289.4,NA
"3931",2018-06-13 18:00:00,"Clear","clear-day",0,0,41.8,41.8,12.34,0.17,988.8,6.6,0.01,1,16.093,280,6.6,289.9,NA
"3932",2018-06-13 19:00:00,"Clear","clear-day",0,0,41.12,41.12,10.59,0.16,989.3,5.77,0.02,0,16.093,270,6.74,290.4,NA
"3933",2018-06-13 20:00:00,"Clear","clear-night",0,0,40.28,40.28,9.03,0.15,990,4.84,0.03,0,16.093,266,7.54,290.9,NA
"3934",2018-06-13 21:00:00,"Clear","clear-night",0,0,39.47,39.47,7.94,0.15,990.5,4.39,0.04,0,16.093,309,7.94,291.2,NA
"3935",2018-06-13 22:00:00,"Clear","clear-night",0,0,38.86,38.86,7.17,0.15,990.8,4.21,0.05,0,16.093,272,7.74,291.4,NA
"3936",2018-06-13 23:00:00,"Clear","clear-night",0,0,38.04,38.04,8.12,0.16,990.9,4.33,0.05,0,16.093,235,9.17,290.7,NA
"3937",2018-06-14 00:00:00,"Clear","clear-night",0,0,37.14,37.14,9.54,0.19,991.1,4.52,0.05,0,16.093,270,10.88,289.9,NA
"3938",2018-06-14 01:00:00,"Clear","clear-night",0,0,36.41,36.41,10,0.2,991,4.62,0.04,0,16.093,265,11.04,290,NA
"3939",2018-06-14 02:00:00,"Clear","clear-night",0,0,35.73,35.73,10.98,0.22,990.9,4.92,0.02,0,16.093,258,11.23,290.2,NA
"3940",2018-06-14 03:00:00,"Clear","clear-night",0,0,34.95,34.95,12.61,0.26,990.9,5.37,0.02,0,16.093,258,11.63,290.4,NA
"3941",2018-06-14 04:00:00,"Clear","clear-night",0,0,34.02,33.86,14.51,0.31,991.1,6.05,0.01,0,16.093,264,12.5,290.5,NA
"3942",2018-06-14 05:00:00,"Clear","clear-night",0,0,34.14,35.38,17.87,0.38,991.7,5.91,0.01,0,16.093,260,10.66,291.4,NA
"3943",2018-06-14 06:00:00,"Clear","clear-day",0,0,34.76,37.84,20.61,0.44,992.4,5.56,0.01,0,16.093,259,8.27,292.2,NA
"3944",2018-06-14 07:00:00,"Clear","clear-day",0,0,35.18,38.62,20.84,0.43,993,6.09,0,1,16.093,264,8.28,291.8,NA
"3945",2018-06-14 08:00:00,"Clear","clear-day",0,0,36,39.4,20.58,0.41,993.9,6.65,0,3,16.093,267,8.21,291.4,NA
"3946",2018-06-14 09:00:00,"Clear","clear-day",0,0,36.88,40.02,20.03,0.38,994.3,6.84,0,5,16.093,241,8.01,291.2,NA
"3947",2018-06-14 10:00:00,"Clear","clear-day",0,0,37.94,40.69,19.26,0.34,994.2,6.67,0,8,16.093,268,7.69,291.2,NA
"3948",2018-06-14 11:00:00,"Clear","clear-day",0,0,38.93,41.55,18.82,0.31,994.5,6.25,0,11,16.093,297,7.34,291.1,NA
"3949",2018-06-14 12:00:00,"Clear","clear-day",0,0,39.88,42.19,18.14,0.28,994.4,5.77,0,12,16.093,276,6.89,291.1,NA
"3950",2018-06-14 13:00:00,"Clear","clear-day",0,0,40.99,42.14,16.14,0.24,993.6,5.32,0,12,16.093,268,6.33,291.3,NA
"3951",2018-06-14 14:00:00,"Clear","clear-day",0,0,41.89,42.06,13.56,0.19,992.6,4.95,0,10,16.093,259,5.91,291.5,NA
"3952",2018-06-14 15:00:00,"Clear","clear-day",0,0,42.62,42.59,10.93,0.15,991.7,4.96,0,7,16.093,266,6.01,291.6,NA
"3953",2018-06-14 16:00:00,"Clear","clear-day",0,0,43.22,43.22,7.61,0.12,990.9,5.24,0,4,16.093,270,6.84,291.5,NA
"3954",2018-06-14 17:00:00,"Clear","clear-day",0,0,42.22,42.22,9.82,0.15,991,5.01,0,2,16.093,271,5.91,293.6,NA
"3955",2018-06-14 18:00:00,"Clear","clear-day",0,0,40.67,40.67,13.07,0.2,991.7,4.4,0,1,16.093,271,4.4,295.6,NA
"3956",2018-06-14 19:00:00,"Clear","clear-day",0,0,39.79,39.79,11.75,0.19,992,3.63,0,0,16.093,266,4.39,294.9,NA
"3957",2018-06-14 20:00:00,"Clear","clear-night",0,0,38.66,38.66,10.96,0.19,992.5,2.89,0,0,16.093,252,4.63,294.1,NA
"3958",2018-06-14 21:00:00,"Clear","clear-night",0,0,37.73,37.73,10.36,0.19,993.1,2.71,0,0,16.093,258,5.5,293.5,NA
"3959",2018-06-14 22:00:00,"Clear","clear-night",0,0,37.06,37.06,10,0.19,993.2,2.8,0,0,16.093,255,7.03,293.2,NA
"3960",2018-06-14 23:00:00,"Clear","clear-night",0,0,36.31,36.31,10.9,0.22,993.3,2.79,0.01,0,16.093,252,7.65,291.9,NA
"3961",2018-06-15 00:00:00,"Clear","clear-night",0,0,35.56,35.56,12.42,0.25,993.4,2.89,0.22,0,16.093,248,8.06,290.6,NA
"3962",2018-06-15 01:00:00,"Partly Cloudy","partly-cloudy-night",0,0,34.99,34.99,13.69,0.28,993.3,3.39,0.45,0,16.093,244,9.5,290.2,NA
"3963",2018-06-15 02:00:00,"Partly Cloudy","partly-cloudy-night",0,0,34.43,34.43,15.15,0.32,993.2,3.91,0.35,0,16.093,242,10.76,289.7,NA
"3964",2018-06-15 03:00:00,"Clear","clear-night",0,0,33.69,33.74,16.01,0.35,993,4.29,0.16,0,16.093,244,11.59,289.3,NA
"3965",2018-06-15 04:00:00,"Clear","clear-night",0,0,32.7,32.67,15.98,0.37,993.4,4.62,0.09,0,16.093,247,12.25,288.7,NA
"3966",2018-06-15 05:00:00,"Clear","clear-night",0,0,33.16,33.88,17.29,0.39,994.5,4.47,0.07,0,16.093,252,10.06,288.7,NA
"3967",2018-06-15 06:00:00,"Clear","clear-day",0,0,34.24,35.9,18.83,0.4,995.2,4.52,0.05,0,16.093,256,7.5,288.7,NA
"3968",2018-06-15 07:00:00,"Clear","clear-day",0,0,34.85,36.59,18.75,0.39,995.3,5.64,0.03,1,16.093,256,7.45,288.3,NA
"3969",2018-06-15 08:00:00,"Clear","clear-day",0,0,35.81,37.54,18.51,0.36,995.7,6.6,0.02,3,16.093,258,7.32,288,NA
"3970",2018-06-15 09:00:00,"Clear","clear-day",0,0,36.69,38.34,18.13,0.34,996.1,6.6,0.02,5,16.093,260,6.97,287.8,NA
"3971",2018-06-15 10:00:00,"Clear","clear-day",0,0,37.75,39.28,17.64,0.31,996.2,6.12,0.01,8,16.093,262,6.45,287.8,NA
"3972",2018-06-15 11:00:00,"Clear","clear-day",0,0,38.14,39.81,17.72,0.3,996.6,4.85,0,11,16.093,262,5.02,288.1,NA
"3973",2018-06-15 12:00:00,"Clear","clear-day",0,0,38.55,40.31,17.73,0.3,996.8,3.67,0.01,12,16.093,257,3.68,288.4,NA
"3974",2018-06-15 13:00:00,"Clear","clear-day",0,0,39.54,40.82,16.7,0.26,996.3,3.27,0.01,12,16.093,246,3.3,288.2,NA
"3975",2018-06-15 14:00:00,"Clear","clear-day",0,0,40.24,40.7,15.16,0.23,995.7,3.12,0.01,10,16.093,235,3.14,288.1,NA
"3976",2018-06-15 15:00:00,"Clear","clear-day",0,0,40.96,40.96,13.3,0.2,994.9,3.23,0.02,7,16.093,234,3.31,288,NA
"3977",2018-06-15 16:00:00,"Clear","clear-day",0,0,41.69,41.68,10.69,0.16,993.9,3.48,0.02,4,16.093,242,4.03,287.8,NA
"3978",2018-06-15 17:00:00,"Clear","clear-day",0,0,40.97,41.02,12.02,0.18,993.7,3.3,0.03,2,16.093,246,3.84,288.9,NA
"3979",2018-06-15 18:00:00,"Clear","clear-day",0,0,39.56,39.66,14.78,0.23,994.2,2.77,0.04,1,16.093,232,3.13,289.9,NA
"3980",2018-06-15 19:00:00,"Clear","clear-day",0,0,38.65,38.81,14.93,0.25,994.6,2.11,0.08,0,16.093,236,3.12,289.6,NA
"3981",2018-06-15 20:00:00,"Clear","clear-night",0,0,37.55,37.77,15.38,0.27,995.1,1.4,0.11,0,16.093,261,3.07,289.3,NA
"3982",2018-06-15 21:00:00,"Clear","clear-night",0,0,36.63,36.88,15.71,0.29,995.4,1.19,0.16,0,16.093,263,3.23,289.2,NA
"3983",2018-06-15 22:00:00,"Clear","clear-night",0,0,35.97,36.27,16.04,0.31,995.6,1.3,0.3,0,16.093,240,3.51,289.3,NA
"3984",2018-06-15 23:00:00,"Partly Cloudy","partly-cloudy-night",0,0,35.14,36.27,17.66,0.36,996.1,1.6,0.34,0,16.093,234,4.19,289,NA
"3985",2018-06-16 00:00:00,"Partly Cloudy","partly-cloudy-night",0,0,34.32,36.31,19.27,0.41,996.4,1.8,0.38,0,16.093,247,4.84,288.7,NA
"3986",2018-06-16 01:00:00,"Partly Cloudy","partly-cloudy-night",0,0,33.83,35.94,19.53,0.43,996.2,1.83,0.5,0,16.093,246,5.1,288.7,NA
"3987",2018-06-16 02:00:00,"Partly Cloudy","partly-cloudy-night",0.0224,0.01,33.25,35.56,19.94,0.46,996,2.01,0.57,0,16.093,238,5.43,288.7,"rain"
"3988",2018-06-16 03:00:00,"Partly Cloudy","partly-cloudy-night",0.0545,0.02,32.46,34.9,20.29,0.49,995.7,2.34,0.51,0,16.093,209,6.04,288.6,"rain"
"3989",2018-06-16 04:00:00,"Partly Cloudy","partly-cloudy-night",0.1202,0.02,31.6,33.75,20.1,0.51,995.9,2.78,0.39,0,16.093,238,7.15,288.3,"rain"
"3990",2018-06-16 05:00:00,"Partly Cloudy","partly-cloudy-night",0.183,0.03,31.98,35.27,21.31,0.53,996.4,2.24,0.4,0,14.296,289,6.24,289.5,"rain"
"3991",2018-06-16 06:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.1912,0.03,32.91,37.93,23,0.56,997.3,1.73,0.41,0,12.063,289,4.89,291.1,"rain"
"3992",2018-06-16 07:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.1667,0.03,33.55,39.31,23.45,0.56,997.9,2.51,0.4,1,15.14,263,5.35,291.5,"rain"
"3993",2018-06-16 08:00:00,"Humid and Partly Cloudy","partly-cloudy-day",0.1474,0.02,34.52,40.92,23.74,0.54,998.3,3.68,0.36,2,16.093,283,5.7,291.8,"rain"
"3994",2018-06-16 09:00:00,"Humid","clear-day",0.1053,0.02,35.43,42.12,23.74,0.51,998.5,4.44,0.31,5,16.093,285,5.85,291.7,"rain"
"3995",2018-06-16 10:00:00,"Humid","clear-day",0.0388,0.01,36.49,43.23,23.53,0.47,998.5,4.37,0.17,8,16.093,296,5.84,291.4,"rain"
